time	month	temperature	feelslike	wind	direction	gust	cloud	humidity	precipitation	pressure	weather	label
0:00	10	25.0	29.0	5.0	ESE	9.0	32.0	87.0	0.0	1009.0	Partly cloudy	Partly cloudy
3:00	10	25.0	29.0	5.0	E	9.0	32.0	89.0	0.0	1008.0	Partly cloudy	Sunny
6:00	10	27.0	33.0	6.0	E	7.0	13.0	84.0	0.0	1009.0	Sunny	Partly cloudy
9:00	10	31.0	37.0	6.0	E	7.0	36.0	67.0	0.0	1008.0	Partly cloudy	Partly cloudy
12:00	10	32.0	40.0	5.0	ESE	5.0	28.0	60.0	0.0	1006.0	Partly cloudy	Partly cloudy
15:00	10	31.0	39.0	8.0	SE	9.0	35.0	66.0	0.0	1005.0	Partly cloudy	Clear
18:00	10	27.0	33.0	8.0	SSE	13.0	10.0	80.0	0.0	1006.0	Clear	Patchy rain possible
21:00	10	26.0	31.0	6.0	SE	11.0	18.0	84.0	0.3	1008.0	Patchy rain possible	Partly cloudy
0:00	10	26.0	30.0	6.0	SSW	10.0	36.0	87.0	0.0	1008.0	Partly cloudy	Patchy rain possible
3:00	10	25.0	29.0	5.0	SSW	9.0	35.0	88.0	1.2	1007.0	Patchy rain possible	Partly cloudy
6:00	10	26.0	31.0	3.0	WNW	3.0	45.0	84.0	0.0	1007.0	Partly cloudy	Patchy rain possible
9:00	10	30.0	38.0	5.0	NW	6.0	20.0	67.0	0.6	1007.0	Patchy rain possible	Partly cloudy
12:00	10	32.0	39.0	5.0	WSW	5.0	49.0	61.0	0.0	1005.0	Partly cloudy	Light rain shower
15:00	10	31.0	39.0	7.0	SW	10.0	41.0	68.0	1.4	1003.0	Light rain shower	Clear
18:00	10	27.0	32.0	7.0	SSE	13.0	23.0	81.0	0.0	1005.0	Clear	Partly cloudy
21:00	10	26.0	30.0	9.0	SSE	16.0	38.0	86.0	0.0	1006.0	Partly cloudy	Partly cloudy
0:00	10	26.0	30.0	7.0	S	12.0	46.0	88.0	0.0	1006.0	Partly cloudy	Partly cloudy
3:00	10	25.0	30.0	6.0	S	10.0	31.0	90.0	0.0	1005.0	Partly cloudy	Partly cloudy
6:00	10	27.0	33.0	5.0	E	6.0	51.0	86.0	0.0	1007.0	Partly cloudy	Sunny
9:00	10	31.0	39.0	7.0	S	8.0	24.0	67.0	0.0	1007.0	Sunny	Partly cloudy
12:00	10	33.0	40.0	9.0	SSE	11.0	54.0	60.0	0.0	1005.0	Partly cloudy	Sunny
15:00	10	31.0	38.0	13.0	SSE	18.0	23.0	74.0	0.0	1003.0	Sunny	Partly cloudy
18:00	10	27.0	32.0	11.0	SSE	20.0	35.0	87.0	0.0	1006.0	Partly cloudy	Partly cloudy
21:00	10	26.0	31.0	9.0	SSE	16.0	36.0	90.0	0.0	1007.0	Partly cloudy	Partly cloudy
0:00	10	26.0	31.0	6.0	SSE	10.0	25.0	91.0	0.0	1007.0	Partly cloudy	Partly cloudy
3:00	10	25.0	31.0	3.0	ESE	5.0	28.0	92.0	0.0	1006.0	Partly cloudy	Partly cloudy
6:00	10	27.0	34.0	3.0	SE	4.0	41.0	87.0	0.0	1008.0	Partly cloudy	Partly cloudy
9:00	10	31.0	38.0	6.0	S	7.0	44.0	68.0	0.0	1008.0	Partly cloudy	Thundery outbreaks possible
12:00	10	32.0	41.0	9.0	S	10.0	32.0	64.0	0.0	1006.0	Thundery outbreaks possible	Patchy light rain with thunder
15:00	10	30.0	38.0	10.0	S	14.0	17.0	76.0	0.8	1005.0	Patchy light rain with thunder	Partly cloudy
18:00	10	27.0	32.0	8.0	SSW	14.0	26.0	87.0	0.0	1007.0	Partly cloudy	Clear
21:00	10	26.0	32.0	6.0	WSW	11.0	21.0	88.0	0.0	1008.0	Clear	Clear
0:00	10	26.0	31.0	5.0	WNW	8.0	19.0	89.0	0.0	1008.0	Clear	Partly cloudy
3:00	10	25.0	31.0	5.0	NNW	7.0	25.0	91.0	0.0	1007.0	Partly cloudy	Sunny
6:00	10	27.0	34.0	5.0	NNE	6.0	14.0	86.0	0.0	1008.0	Sunny	Sunny
9:00	10	31.0	40.0	8.0	N	9.0	14.0	67.0	0.0	1007.0	Sunny	Partly cloudy
12:00	10	33.0	42.0	5.0	N	6.0	43.0	58.0	0.0	1005.0	Partly cloudy	Patchy light rain with thunder
15:00	10	32.0	42.0	2.0	ESE	3.0	38.0	69.0	0.2	1004.0	Patchy light rain with thunder	Partly cloudy
18:00	10	27.0	33.0	7.0	SSE	12.0	30.0	85.0	0.0	1006.0	Partly cloudy	Moderate or heavy rain shower
21:00	10	26.0	31.0	5.0	S	10.0	28.0	87.0	5.3	1007.0	Moderate or heavy rain shower	Partly cloudy
0:00	10	26.0	31.0	4.0	S	7.0	34.0	87.0	0.0	1007.0	Partly cloudy	Partly cloudy
3:00	10	26.0	30.0	1.0	SE	1.0	46.0	89.0	0.0	1006.0	Partly cloudy	Partly cloudy
6:00	10	27.0	33.0	5.0	NE	6.0	31.0	85.0	0.0	1007.0	Partly cloudy	Sunny
9:00	10	31.0	40.0	1.0	NE	2.0	21.0	67.0	0.0	1006.0	Sunny	Partly cloudy
12:00	10	32.0	41.0	4.0	WSW	5.0	35.0	62.0	0.0	1005.0	Partly cloudy	Torrential rain shower
15:00	10	30.0	38.0	9.0	SSW	19.0	34.0	79.0	9.6	1004.0	Torrential rain shower	Partly cloudy
18:00	10	26.0	31.0	9.0	SW	17.0	37.0	87.0	0.0	1006.0	Partly cloudy	Light rain shower
21:00	10	26.0	30.0	10.0	WSW	17.0	38.0	89.0	1.2	1007.0	Light rain shower	Partly cloudy
0:00	10	25.0	29.0	9.0	W	15.0	57.0	91.0	0.0	1006.0	Partly cloudy	Partly cloudy
3:00	10	25.0	29.0	9.0	W	13.0	36.0	93.0	0.0	1006.0	Partly cloudy	Cloudy
6:00	10	26.0	31.0	6.0	WNW	8.0	64.0	87.0	0.0	1007.0	Cloudy	Moderate or heavy rain shower
9:00	10	29.0	35.0	10.0	W	17.0	43.0	75.0	3.1	1007.0	Moderate or heavy rain shower	Partly cloudy
12:00	10	30.0	37.0	11.0	WNW	14.0	46.0	72.0	0.0	1006.0	Partly cloudy	Moderate or heavy rain shower
15:00	10	29.0	35.0	10.0	WSW	17.0	95.0	81.0	3.6	1005.0	Moderate or heavy rain shower	Cloudy
18:00	10	26.0	30.0	7.0	WSW	11.0	72.0	91.0	0.0	1006.0	Cloudy	Patchy light rain
21:00	10	25.0	29.0	9.0	WSW	14.0	47.0	93.0	0.9	1007.0	Patchy light rain	Cloudy
0:00	10	25.0	29.0	9.0	WSW	16.0	72.0	93.0	0.0	1007.0	Cloudy	Moderate or heavy rain shower
3:00	10	25.0	28.0	11.0	WSW	20.0	83.0	92.0	4.7	1006.0	Moderate or heavy rain shower	Cloudy
6:00	10	26.0	29.0	14.0	WSW	21.0	84.0	90.0	0.0	1007.0	Cloudy	Moderate or heavy rain shower
9:00	10	27.0	31.0	18.0	W	28.0	43.0	84.0	3.0	1008.0	Moderate or heavy rain shower	Cloudy
12:00	10	27.0	31.0	22.0	W	30.0	77.0	82.0	0.0	1006.0	Cloudy	Moderate or heavy rain shower
15:00	10	27.0	30.0	19.0	W	31.0	10.0	84.0	3.2	1006.0	Moderate or heavy rain shower	Overcast
18:00	10	25.0	28.0	10.0	W	17.0	0.0	93.0	0.0	1007.0	Overcast	Overcast
21:00	10	25.0	28.0	10.0	WSW	17.0	10.0	93.0	0.0	1008.0	Overcast	Overcast
0:00	10	25.0	28.0	9.0	W	15.0	99.0	91.0	0.0	1008.0	Overcast	Clear
3:00	10	24.0	28.0	10.0	W	15.0	21.0	91.0	0.0	1008.0	Clear	Sunny
6:00	10	26.0	30.0	10.0	WNW	12.0	21.0	88.0	0.0	1008.0	Sunny	Sunny
9:00	10	29.0	35.0	11.0	WNW	13.0	17.0	73.0	0.0	1008.0	Sunny	Partly cloudy
12:00	10	31.0	38.0	11.0	W	13.0	38.0	67.0	0.0	1006.0	Partly cloudy	Moderate or heavy rain shower
15:00	10	29.0	36.0	9.0	WSW	18.0	21.0	78.0	5.7	1005.0	Moderate or heavy rain shower	Partly cloudy
18:00	10	27.0	31.0	6.0	WSW	11.0	40.0	85.0	0.0	1008.0	Partly cloudy	Partly cloudy
21:00	10	26.0	30.0	7.0	WSW	13.0	31.0	88.0	0.0	1008.0	Partly cloudy	Partly cloudy
0:00	10	25.0	30.0	8.0	WSW	14.0	48.0	92.0	0.0	1008.0	Partly cloudy	Light rain shower
3:00	10	25.0	30.0	8.0	W	12.0	43.0	94.0	2.3	1008.0	Light rain shower	Cloudy
6:00	10	26.0	31.0	5.0	W	6.0	70.0	88.0	0.0	1009.0	Cloudy	Moderate or heavy rain shower
9:00	10	29.0	35.0	8.0	WNW	14.0	51.0	78.0	4.5	1009.0	Moderate or heavy rain shower	Partly cloudy
12:00	10	30.0	37.0	6.0	WNW	7.0	56.0	68.0	0.0	1008.0	Partly cloudy	Moderate or heavy rain shower
15:00	10	29.0	36.0	4.0	SW	7.0	72.0	76.0	3.4	1006.0	Moderate or heavy rain shower	Cloudy
18:00	10	26.0	29.0	6.0	SSW	11.0	70.0	89.0	0.0	1009.0	Cloudy	Cloudy
21:00	10	25.0	29.0	6.0	SW	11.0	67.0	91.0	0.1	1010.0	Cloudy	Cloudy
0:00	10	25.0	28.0	3.0	WSW	5.0	85.0	92.0	0.0	1009.0	Cloudy	Light rain shower
3:00	10	25.0	28.0	5.0	NW	8.0	73.0	92.0	0.6	1009.0	Light rain shower	Partly cloudy
6:00	10	25.0	29.0	10.0	N	13.0	42.0	90.0	0.0	1010.0	Partly cloudy	Cloudy
9:00	10	29.0	35.0	13.0	NNW	15.0	65.0	74.0	0.0	1010.0	Cloudy	Partly cloudy
12:00	10	30.0	37.0	14.0	NNW	16.0	54.0	73.0	0.0	1009.0	Partly cloudy	Torrential rain shower
15:00	10	28.0	34.0	8.0	NW	17.0	90.0	84.0	8.0	1008.0	Torrential rain shower	Overcast
18:00	10	25.0	29.0	8.0	NW	13.0	94.0	90.0	0.0	1009.0	Overcast	Patchy light drizzle
21:00	10	25.0	28.0	8.0	NW	14.0	66.0	92.0	0.4	1010.0	Patchy light drizzle	Cloudy
0:00	10	25.0	28.0	8.0	NW	13.0	78.0	92.0	0.0	1009.0	Cloudy	Patchy rain possible
3:00	10	24.0	28.0	8.0	NNW	13.0	27.0	94.0	1.3	1008.0	Patchy rain possible	Partly cloudy
6:00	10	26.0	30.0	12.0	NNW	16.0	33.0	90.0	0.0	1009.0	Partly cloudy	Patchy rain possible
9:00	10	30.0	36.0	16.0	N	20.0	29.0	74.0	0.7	1009.0	Patchy rain possible	Partly cloudy
12:00	10	31.0	39.0	11.0	NW	12.0	62.0	67.0	0.0	1008.0	Partly cloudy	Moderate or heavy rain shower
15:00	10	29.0	37.0	2.0	NNW	3.0	87.0	79.0	5.5	1007.0	Moderate or heavy rain shower	Cloudy
18:00	10	26.0	30.0	7.0	W	12.0	76.0	88.0	0.0	1009.0	Cloudy	Light rain shower
21:00	10	25.0	29.0	9.0	W	16.0	53.0	91.0	1.7	1010.0	Light rain shower	Partly cloudy
0:00	10	25.0	29.0	9.0	WNW	15.0	29.0	93.0	0.0	1010.0	Partly cloudy	Partly cloudy
3:00	10	25.0	29.0	9.0	NW	15.0	27.0	93.0	0.0	1010.0	Partly cloudy	Sunny
6:00	10	25.0	29.0	12.0	N	16.0	24.0	88.0	0.0	1011.0	Sunny	Sunny
9:00	10	30.0	36.0	13.0	NNE	15.0	19.0	67.0	0.0	1011.0	Sunny	Partly cloudy
12:00	10	32.0	39.0	12.0	NNW	13.0	37.0	60.0	0.0	1009.0	Partly cloudy	Moderate or heavy rain shower
15:00	10	30.0	39.0	3.0	N	5.0	28.0	75.0	3.8	1008.0	Moderate or heavy rain shower	Partly cloudy
18:00	10	27.0	31.0	6.0	WNW	12.0	50.0	82.0	0.0	1010.0	Partly cloudy	Patchy rain possible
21:00	10	26.0	30.0	3.0	WSW	5.0	23.0	86.0	2.0	1011.0	Patchy rain possible	Clear
0:00	10	25.0	29.0	2.0	ESE	3.0	19.0	90.0	0.0	1011.0	Clear	Partly cloudy
3:00	10	24.0	29.0	4.0	E	7.0	26.0	91.0	0.0	1010.0	Partly cloudy	Sunny
6:00	10	26.0	33.0	3.0	ENE	4.0	12.0	86.0	0.0	1011.0	Sunny	Partly cloudy
9:00	10	30.0	38.0	4.0	NE	5.0	26.0	69.0	0.1	1011.0	Partly cloudy	Partly cloudy
12:00	10	32.0	40.0	5.0	ESE	5.0	32.0	60.0	0.0	1009.0	Partly cloudy	Moderate or heavy rain shower
15:00	10	30.0	37.0	12.0	SSE	20.0	25.0	76.0	3.3	1008.0	Moderate or heavy rain shower	Cloudy
18:00	10	26.0	30.0	9.0	S	17.0	74.0	89.0	0.0	1010.0	Cloudy	Moderate or heavy rain shower
21:00	10	26.0	29.0	10.0	S	19.0	66.0	89.0	7.1	1011.0	Moderate or heavy rain shower	Partly cloudy
0:00	10	25.0	29.0	8.0	SSE	13.0	41.0	89.0	0.0	1010.0	Partly cloudy	Patchy rain possible
3:00	10	25.0	28.0	5.0	SE	8.0	38.0	91.0	0.4	1010.0	Patchy rain possible	Partly cloudy
6:00	10	26.0	31.0	4.0	ESE	5.0	31.0	86.0	0.0	1011.0	Partly cloudy	Moderate or heavy rain shower
9:00	10	29.0	35.0	7.0	SSE	12.0	41.0	72.0	3.5	1011.0	Moderate or heavy rain shower	Partly cloudy
12:00	10	30.0	37.0	9.0	SSE	11.0	31.0	69.0	0.0	1009.0	Partly cloudy	Patchy rain possible
15:00	10	30.0	36.0	14.0	SSE	17.0	18.0	73.0	0.6	1008.0	Patchy rain possible	Partly cloudy
18:00	10	26.0	30.0	11.0	SSE	18.0	30.0	83.0	0.0	1010.0	Partly cloudy	Patchy rain possible
21:00	10	26.0	29.0	9.0	SSE	15.0	37.0	86.0	0.2	1011.0	Patchy rain possible	Clear
0:00	10	25.0	29.0	8.0	SE	12.0	19.0	87.0	0.0	1010.0	Clear	Light rain shower
3:00	10	24.0	28.0	6.0	ESE	10.0	51.0	90.0	0.6	1010.0	Light rain shower	Cloudy
6:00	10	26.0	30.0	7.0	ESE	9.0	87.0	87.0	0.0	1011.0	Cloudy	Light rain shower
9:00	10	30.0	35.0	11.0	SE	17.0	62.0	71.0	2.4	1012.0	Light rain shower	Cloudy
12:00	10	31.0	37.0	15.0	SE	18.0	84.0	70.0	0.0	1010.0	Cloudy	Moderate or heavy rain shower
15:00	10	27.0	32.0	15.0	SE	24.0	63.0	83.0	2.9	1010.0	Moderate or heavy rain shower	Overcast
18:00	10	26.0	30.0	7.0	SSE	12.0	96.0	88.0	0.0	1011.0	Overcast	Partly cloudy
21:00	10	26.0	29.0	9.0	SE	15.0	56.0	88.0	0.1	1013.0	Partly cloudy	Partly cloudy
0:00	10	25.0	28.0	9.0	E	14.0	31.0	89.0	0.0	1012.0	Partly cloudy	Clear
3:00	10	24.0	28.0	7.0	ENE	11.0	20.0	91.0	0.0	1011.0	Clear	Sunny
6:00	10	26.0	31.0	5.0	NE	6.0	22.0	87.0	0.0	1013.0	Sunny	Partly cloudy
9:00	10	29.0	35.0	4.0	NNE	4.0	59.0	72.0	0.0	1013.0	Partly cloudy	Partly cloudy
12:00	10	30.0	36.0	6.0	SE	7.0	42.0	67.0	0.0	1012.0	Partly cloudy	Light rain shower
15:00	10	29.0	35.0	10.0	SE	13.0	48.0	74.0	0.8	1010.0	Light rain shower	Partly cloudy
18:00	10	26.0	29.0	9.0	SSE	15.0	37.0	84.0	0.0	1012.0	Partly cloudy	Patchy rain possible
21:00	10	25.0	29.0	5.0	SE	9.0	33.0	88.0	1.7	1013.0	Patchy rain possible	Partly cloudy
0:00	10	25.0	29.0	3.0	ESE	5.0	26.0	90.0	0.0	1013.0	Partly cloudy	Clear
3:00	10	24.0	28.0	6.0	NNE	10.0	22.0	92.0	0.0	1012.0	Clear	Partly cloudy
6:00	10	25.0	29.0	7.0	NNE	8.0	26.0	89.0	0.0	1013.0	Partly cloudy	Sunny
9:00	10	29.0	36.0	9.0	N	10.0	10.0	68.0	0.0	1014.0	Sunny	Sunny
12:00	10	32.0	39.0	2.0	NNE	2.0	13.0	56.0	0.0	1012.0	Sunny	Sunny
15:00	10	31.0	38.0	5.0	SSE	6.0	16.0	63.0	0.1	1010.0	Sunny	Partly cloudy
18:00	10	27.0	30.0	6.0	SSE	11.0	33.0	76.0	0.0	1012.0	Partly cloudy	Partly cloudy
21:00	10	26.0	29.0	5.0	SSW	10.0	35.0	81.0	0.1	1013.0	Partly cloudy	Partly cloudy
0:00	10	25.0	28.0	3.0	WNW	5.0	26.0	85.0	0.0	1012.0	Partly cloudy	Partly cloudy
3:00	10	24.0	27.0	6.0	NNW	9.0	39.0	88.0	0.0	1012.0	Partly cloudy	Partly cloudy
6:00	10	25.0	28.0	10.0	NNE	13.0	45.0	82.0	0.0	1013.0	Partly cloudy	Partly cloudy
9:00	10	30.0	34.0	11.0	NE	12.0	47.0	65.0	0.0	1013.0	Partly cloudy	Cloudy
12:00	10	31.0	37.0	6.0	ESE	7.0	80.0	58.0	0.0	1010.0	Cloudy	Light rain shower
15:00	10	29.0	34.0	11.0	SSE	15.0	58.0	74.0	0.7	1009.0	Light rain shower	Partly cloudy
18:00	10	25.0	29.0	1.0	SSE	2.0	50.0	88.0	0.0	1010.0	Partly cloudy	Partly cloudy
21:00	10	25.0	29.0	4.0	WNW	6.0	48.0	86.0	0.0	1011.0	Partly cloudy	Partly cloudy
0:00	10	25.0	28.0	3.0	NW	4.0	36.0	88.0	0.0	1011.0	Partly cloudy	Partly cloudy
3:00	10	24.0	28.0	4.0	N	6.0	62.0	89.0	0.0	1010.0	Partly cloudy	Partly cloudy
6:00	10	25.0	29.0	8.0	NNE	9.0	57.0	84.0	0.0	1011.0	Partly cloudy	Partly cloudy
9:00	10	30.0	35.0	7.0	NNE	8.0	47.0	65.0	0.0	1011.0	Partly cloudy	Partly cloudy
12:00	10	32.0	38.0	6.0	N	7.0	53.0	56.0	0.0	1008.0	Partly cloudy	Moderate or heavy rain shower
15:00	10	30.0	37.0	2.0	ESE	3.0	71.0	71.0	4.2	1007.0	Moderate or heavy rain shower	Partly cloudy
18:00	10	26.0	30.0	3.0	SE	5.0	50.0	80.0	0.0	1009.0	Partly cloudy	Patchy rain possible
21:00	10	25.0	29.0	1.0	S	1.0	26.0	84.0	0.3	1010.0	Patchy rain possible	Partly cloudy
0:00	10	25.0	28.0	2.0	N	3.0	30.0	87.0	0.0	1010.0	Partly cloudy	Partly cloudy
3:00	10	24.0	27.0	3.0	NNE	5.0	44.0	89.0	0.0	1009.0	Partly cloudy	Sunny
6:00	10	25.0	29.0	3.0	N	3.0	24.0	87.0	0.0	1011.0	Sunny	Partly cloudy
9:00	10	29.0	35.0	3.0	N	3.0	27.0	70.0	0.0	1011.0	Partly cloudy	Partly cloudy
12:00	10	31.0	38.0	2.0	WNW	2.0	36.0	61.0	0.0	1009.0	Partly cloudy	Moderate or heavy rain shower
15:00	10	30.0	37.0	6.0	SSE	10.0	44.0	69.0	2.7	1008.0	Moderate or heavy rain shower	Partly cloudy
18:00	10	26.0	30.0	7.0	SSE	13.0	47.0	84.0	0.0	1011.0	Partly cloudy	Moderate or heavy rain shower
21:00	10	25.0	29.0	5.0	SSE	8.0	40.0	87.0	4.5	1011.0	Moderate or heavy rain shower	Partly cloudy
0:00	10	25.0	28.0	5.0	NNE	8.0	26.0	89.0	0.0	1011.0	Partly cloudy	Clear
3:00	10	24.0	27.0	7.0	NNE	11.0	24.0	91.0	0.0	1010.0	Clear	Sunny
6:00	10	25.0	28.0	8.0	NE	9.0	24.0	88.0	0.0	1012.0	Sunny	Partly cloudy
9:00	10	29.0	34.0	6.0	ENE	7.0	37.0	72.0	0.0	1011.0	Partly cloudy	Partly cloudy
12:00	10	30.0	35.0	3.0	SSE	4.0	58.0	66.0	0.0	1010.0	Partly cloudy	Patchy rain possible
15:00	10	29.0	35.0	8.0	S	10.0	20.0	72.0	0.6	1009.0	Patchy rain possible	Clear
18:00	10	26.0	30.0	6.0	S	12.0	16.0	83.0	0.0	1010.0	Clear	Clear
21:00	10	25.0	29.0	1.0	SSE	1.0	14.0	85.0	0.0	1012.0	Clear	Clear
0:00	10	24.0	27.0	8.0	N	13.0	8.0	88.0	0.0	1011.0	Clear	Clear
3:00	10	22.0	26.0	9.0	NNE	12.0	5.0	88.0	0.0	1011.0	Clear	Sunny
6:00	10	24.0	28.0	9.0	NE	11.0	4.0	84.0	0.0	1012.0	Sunny	Sunny
9:00	10	29.0	33.0	10.0	ENE	11.0	11.0	67.0	0.0	1012.0	Sunny	Sunny
12:00	10	32.0	39.0	5.0	NE	6.0	15.0	54.0	0.0	1009.0	Sunny	Partly cloudy
15:00	10	30.0	36.0	8.0	SSE	11.0	51.0	64.0	0.0	1007.0	Partly cloudy	Partly cloudy
18:00	10	26.0	29.0	8.0	NE	15.0	34.0	74.0	0.0	1009.0	Partly cloudy	Clear
21:00	10	24.0	27.0	9.0	NNE	17.0	24.0	80.0	0.1	1010.0	Clear	Cloudy
0:00	10	24.0	26.0	6.0	NNE	11.0	72.0	81.0	0.0	1010.0	Cloudy	Cloudy
3:00	10	24.0	26.0	8.0	N	12.0	71.0	80.0	0.0	1009.0	Cloudy	Cloudy
6:00	10	24.0	27.0	8.0	N	12.0	87.0	83.0	0.0	1010.0	Cloudy	Cloudy
9:00	10	27.0	30.0	9.0	N	10.0	82.0	72.0	0.0	1010.0	Cloudy	Cloudy
12:00	10	27.0	30.0	12.0	NNW	16.0	75.0	76.0	0.0	1009.0	Cloudy	Light rain shower
15:00	10	26.0	29.0	12.0	N	16.0	52.0	84.0	0.5	1008.0	Light rain shower	Partly cloudy
18:00	10	26.0	30.0	5.0	ENE	9.0	53.0	91.0	0.0	1009.0	Partly cloudy	Moderate or heavy rain shower
21:00	10	25.0	28.0	7.0	NE	13.0	10.0	93.0	5.3	1010.0	Moderate or heavy rain shower	Mist
0:00	11	24.0	27.0	8.0	NNE	13.0	70.0	95.0	0.0	1009.0	Mist	Light rain
3:00	11	24.0	27.0	8.0	N	12.0	80.0	96.0	0.8	1009.0	Light rain	Mist
6:00	11	24.0	27.0	10.0	NNE	14.0	88.0	95.0	0.0	1010.0	Mist	Moderate rain
9:00	11	25.0	28.0	8.0	NNE	10.0	82.0	92.0	2.6	1010.0	Moderate rain	Overcast
12:00	11	25.0	29.0	8.0	NNE	11.0	10.0	90.0	0.0	1009.0	Overcast	Patchy light rain
15:00	11	25.0	29.0	7.0	N	9.0	0.0	93.0	2.1	1008.0	Patchy light rain	Overcast
18:00	11	24.0	27.0	5.0	N	8.0	66.0	93.0	0.0	1009.0	Overcast	Light rain shower
21:00	11	24.0	27.0	4.0	N	6.0	10.0	94.0	0.8	1010.0	Light rain shower	Mist
0:00	11	24.0	27.0	4.0	NNE	7.0	51.0	94.0	0.0	1009.0	Mist	Mist
3:00	11	24.0	27.0	3.0	NNE	5.0	53.0	95.0	0.1	1008.0	Mist	Partly cloudy
6:00	11	25.0	29.0	6.0	NE	8.0	42.0	91.0	0.0	1008.0	Partly cloudy	Partly cloudy
9:00	11	28.0	33.0	8.0	ENE	10.0	40.0	76.0	0.0	1008.0	Partly cloudy	Cloudy
12:00	11	30.0	36.0	7.0	ENE	8.0	72.0	67.0	0.0	1007.0	Cloudy	Patchy rain possible
15:00	11	30.0	37.0	5.0	SE	7.0	29.0	73.0	0.5	1006.0	Patchy rain possible	Partly cloudy
18:00	11	26.0	30.0	4.0	SSE	7.0	32.0	85.0	0.0	1008.0	Partly cloudy	Patchy rain possible
21:00	11	25.0	29.0	1.0	SW	2.0	26.0	89.0	0.3	1008.0	Patchy rain possible	Clear
0:00	11	24.0	27.0	5.0	N	9.0	19.0	90.0	0.0	1007.0	Clear	Clear
3:00	11	22.0	26.0	8.0	N	13.0	13.0	89.0	0.0	1007.0	Clear	Sunny
6:00	11	23.0	27.0	6.0	N	7.0	7.0	80.0	0.0	1008.0	Sunny	Sunny
9:00	11	28.0	36.0	4.0	N	4.0	3.0	65.0	0.0	1008.0	Sunny	Sunny
12:00	11	31.0	40.0	4.0	W	5.0	3.0	57.0	0.0	1006.0	Sunny	Sunny
15:00	11	31.0	38.0	6.0	WSW	7.0	7.0	61.0	0.0	1006.0	Sunny	Partly cloudy
18:00	11	27.0	30.0	4.0	NNW	8.0	38.0	69.0	0.0	1007.0	Partly cloudy	Partly cloudy
21:00	11	26.0	29.0	7.0	N	12.0	45.0	75.0	0.1	1008.0	Partly cloudy	Partly cloudy
0:00	11	25.0	27.0	8.0	NNW	14.0	32.0	81.0	0.0	1007.0	Partly cloudy	Clear
3:00	11	24.0	26.0	9.0	WNW	15.0	23.0	82.0	0.0	1006.0	Clear	Partly cloudy
6:00	11	24.0	26.0	14.0	WNW	20.0	32.0	80.0	0.0	1006.0	Partly cloudy	Patchy light drizzle
9:00	11	26.0	28.0	21.0	WNW	27.0	48.0	73.0	0.2	1005.0	Patchy light drizzle	Cloudy
12:00	11	26.0	28.0	16.0	WNW	23.0	86.0	79.0	0.0	1005.0	Cloudy	Light drizzle
15:00	11	26.0	28.0	12.0	WNW	16.0	95.0	82.0	0.7	1004.0	Light drizzle	Overcast
18:00	11	24.0	26.0	13.0	WSW	20.0	10.0	89.0	0.0	1006.0	Overcast	Light rain
21:00	11	23.0	26.0	6.0	SSW	9.0	0.0	90.0	0.8	1008.0	Light rain	Overcast
0:00	11	23.0	26.0	8.0	SE	12.0	10.0	92.0	0.0	1008.0	Overcast	Cloudy
3:00	11	23.0	26.0	8.0	ESE	12.0	0.0	93.0	0.1	1008.0	Cloudy	Partly cloudy
6:00	11	24.0	28.0	8.0	E	10.0	74.0	85.0	0.0	1009.0	Partly cloudy	Partly cloudy
9:00	11	28.0	32.0	12.0	ESE	14.0	28.0	74.0	0.0	1009.0	Partly cloudy	Cloudy
12:00	11	31.0	36.0	14.0	ESE	17.0	49.0	64.0	0.0	1008.0	Cloudy	Patchy rain possible
15:00	11	29.0	34.0	12.0	SE	17.0	76.0	74.0	1.5	1007.0	Patchy rain possible	Partly cloudy
18:00	11	25.0	29.0	5.0	ESE	10.0	29.0	85.0	0.0	1009.0	Partly cloudy	Partly cloudy
21:00	11	25.0	28.0	4.0	E	7.0	29.0	86.0	0.0	1010.0	Partly cloudy	Partly cloudy
0:00	11	24.0	28.0	4.0	NE	7.0	46.0	87.0	0.0	1009.0	Partly cloudy	Partly cloudy
3:00	11	24.0	27.0	5.0	NNE	8.0	38.0	89.0	0.0	1008.0	Partly cloudy	Partly cloudy
6:00	11	25.0	29.0	5.0	NNE	7.0	46.0	85.0	0.0	1008.0	Partly cloudy	Sunny
9:00	11	30.0	37.0	3.0	NNW	4.0	24.0	66.0	0.0	1008.0	Sunny	Partly cloudy
12:00	11	32.0	39.0	3.0	SSW	3.0	51.0	56.0	0.0	1007.0	Partly cloudy	Partly cloudy
15:00	11	32.0	38.0	7.0	SSE	8.0	52.0	61.0	0.0	1006.0	Partly cloudy	Partly cloudy
18:00	11	27.0	30.0	7.0	S	12.0	30.0	76.0	0.0	1008.0	Partly cloudy	Partly cloudy
21:00	11	26.0	29.0	7.0	SE	11.0	28.0	81.0	0.0	1009.0	Partly cloudy	Partly cloudy
0:00	11	25.0	29.0	5.0	SE	9.0	35.0	85.0	0.0	1009.0	Partly cloudy	Partly cloudy
3:00	11	25.0	28.0	4.0	ESE	6.0	40.0	87.0	0.0	1008.0	Partly cloudy	Cloudy
6:00	11	27.0	31.0	5.0	ESE	7.0	72.0	82.0	0.0	1009.0	Cloudy	Cloudy
9:00	11	30.0	36.0	8.0	ESE	9.0	63.0	70.0	0.1	1009.0	Cloudy	Partly cloudy
